date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2021-03-15,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,8352.0,76.2392
2021-03-15,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,1260.0,11.5016
2021-03-15,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,667.0,6.0885
2021-03-15,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,412.0,3.7608
2021-03-15,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,vegetables and fruits,Spinach,KG,actual,Wholesale,KES,18.0,0.1643
2021-03-15,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,3360.0,30.6709
2021-03-15,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,1396.0,12.743
2021-03-15,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,cereals and tubers,Rice (aromatic),50 KG,actual,Wholesale,KES,6500.0,59.3336
2021-03-15,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,7117.0,64.9658
2021-03-15,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,7387.0,67.4304
2021-03-15,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,pulses and nuts,Cowpeas,90 KG,actual,Wholesale,KES,7200.0,65.7234
2021-03-15,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,vegetables and fruits,Cowpea leaves,KG,actual,Wholesale,KES,40.0,0.3651
2021-03-15,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,1294.0,11.812
2021-03-15,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,681.0,6.2163
2021-03-15,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,5941.0,54.2309
2021-03-15,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,KG,actual,Wholesale,KES,33.75,0.308
2021-03-15,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,cereals and tubers,"Potatoes (Irish, red)",50 KG,actual,Wholesale,KES,1250.0,11.4103
2021-03-15,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,cereals and tubers,Rice (aromatic),50 KG,actual,Wholesale,KES,7075.0,64.5824
2021-03-15,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,pulses and nuts,Beans (dolichos),90 KG,actual,Wholesale,KES,9000.0,82.1543
2021-03-15,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,7200.0,65.7234
2021-03-15,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,7950.0,72.5696
2021-03-15,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,pulses and nuts,Cowpeas,90 KG,actual,Wholesale,KES,5250.0,47.9233
2021-03-15,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,2520.0,23.0032
2021-03-15,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,vegetables and fruits,Cowpea leaves,KG,actual,Wholesale,KES,27.0,0.2465
2021-03-15,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,vegetables and fruits,Spinach,KG,actual,Wholesale,KES,23.0,0.2099
2021-03-15,Eastern,Makueni,Kathonzweni (Makueni),-1.91347,37.73165,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,2700.0,24.6463
2021-03-15,Eastern,Makueni,Kathonzweni (Makueni),-1.91347,37.73165,pulses and nuts,Beans (mung),90 KG,actual,Wholesale,KES,7200.0,65.7234
2021-03-15,Eastern,Makueni,Kathonzweni (Makueni),-1.91347,37.73165,pulses and nuts,Cowpeas,90 KG,actual,Wholesale,KES,4500.0,41.0771
2021-03-15,Eastern,Makueni,Kathonzweni (Makueni),-1.91347,37.73165,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,2560.0,23.3683
2021-03-15,Eastern,Makueni,Makueni,-1.80618,37.62137,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,7101.0,64.8197
2021-03-15,Eastern,Makueni,Makueni,-1.80618,37.62137,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,7398.0,67.5308
2021-03-15,Eastern,Makueni,Makueni,-1.80618,37.62137,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,1575.0,14.377
2021-03-15,Eastern,Makueni,Makueni,-1.80618,37.62137,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,754.0,6.8827
2021-03-15,Eastern,Makueni,Makueni,-1.80618,37.62137,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,1920.0,17.5262
2021-03-15,Eastern,Makueni,Wote town (Makueni),-1.788,37.6333,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,7101.0,64.8197
2021-03-15,Eastern,Makueni,Wote town (Makueni),-1.788,37.6333,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,7398.0,67.5308
2021-03-15,Eastern,Makueni,Wote town (Makueni),-1.788,37.6333,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,754.0,6.8827
2021-03-15,Eastern,Makueni,Wote town (Makueni),-1.788,37.6333,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,1920.0,17.5262
2021-03-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),-0.3211866,37.71912,cereals and tubers,"Potatoes (Irish, red)",50 KG,actual,Wholesale,KES,1439.0,13.1356
2021-03-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),-0.3211866,37.71912,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,1408.0,12.8526
2021-03-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),-0.3211866,37.71912,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,KES,3375.0,30.8079
2021-03-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),-0.3211866,37.71912,vegetables and fruits,Cowpea leaves,KG,actual,Wholesale,KES,26.0,0.2373
2021-03-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),-0.3211866,37.71912,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,938.0,8.5623
2021-03-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),-0.3211866,37.71912,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,455.0,4.1534
2021-03-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),-0.3211866,37.71912,vegetables and fruits,Spinach,KG,actual,Wholesale,KES,30.0,0.2738
2021-03-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),-0.3211866,37.71912,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,3136.0,28.6262
2021-03-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,2568.0,23.4414
2021-03-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,"Rice (imported, Pakistan)",50 KG,actual,Wholesale,KES,6305.0,57.5536
2021-03-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,1550.0,14.1488
2021-03-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,500.0,4.5641
2021-03-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,1262.0,11.5199
2021-03-15,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,cereals and tubers,"Potatoes (Irish, red)",50 KG,actual,Wholesale,KES,2217.0,20.2373
2021-03-15,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,cereals and tubers,Rice (aromatic),50 KG,actual,Wholesale,KES,6500.0,59.3336
2021-03-15,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,cereals and tubers,Sorghum (red),90 KG,actual,Wholesale,KES,4500.0,41.0771
2021-03-15,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,"meat, fish and eggs","Fish (omena, dry)",KG,actual,Wholesale,KES,180.0,1.6431
2021-03-15,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,pulses and nuts,Beans (dolichos),90 KG,actual,Wholesale,KES,9000.0,82.1543
2021-03-15,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,7500.0,68.4619
2021-03-15,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,pulses and nuts,Beans (mung),90 KG,actual,Wholesale,KES,9000.0,82.1543
2021-03-15,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,6450.0,58.8772
2021-03-15,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,1197.0,10.9265
2021-03-15,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,vegetables and fruits,Cowpea leaves,KG,actual,Wholesale,KES,33.0,0.3012
2021-03-15,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,390.0,3.56
2021-03-15,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,3093.0,28.2337
2021-03-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,KG,actual,Wholesale,KES,35.95,0.3281
2021-03-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,KES,6075.0,55.4541
2021-03-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,pulses and nuts,Beans (dolichos),90 KG,actual,Wholesale,KES,8730.0,79.6896
2021-03-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,6120.0,55.8649
2021-03-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,585.0,5.34
2021-03-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,2971.0,27.12
2021-03-15,North Eastern,Mandera,Takaba (Mandera),3.394616,40.225882,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,3195.0,29.1648
2021-03-15,North Eastern,Mandera,Takaba (Mandera),3.394616,40.225882,cereals and tubers,"Potatoes (Irish, red)",50 KG,actual,Wholesale,KES,2088.0,19.0598
2021-03-15,North Eastern,Mandera,Takaba (Mandera),3.394616,40.225882,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,553.0,5.0479
2021-03-15,North Eastern,Mandera,Takaba (Mandera),3.394616,40.225882,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,3805.0,34.733
2021-03-15,Nyanza,Kisumu,Kibuye (Kisumu),-0.0927162,34.7691,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,3600.0,32.8617
2021-03-15,Nyanza,Kisumu,Kibuye (Kisumu),-0.0927162,34.7691,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,1400.0,12.7796
2021-03-15,Nyanza,Kisumu,Kibuye (Kisumu),-0.0927162,34.7691,cereals and tubers,Rice (aromatic),50 KG,actual,Wholesale,KES,6798.0,62.0539
2021-03-15,Nyanza,Kisumu,Kibuye (Kisumu),-0.0927162,34.7691,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,9600.0,87.6312
2021-03-15,Nyanza,Kisumu,Kibuye (Kisumu),-0.0927162,34.7691,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,5040.0,46.0064
2021-03-15,Nyanza,Kisumu,Kibuye (Kisumu),-0.0927162,34.7691,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,1398.0,12.7613
2021-03-15,Nyanza,Kisumu,Kibuye (Kisumu),-0.0927162,34.7691,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,1025.0,9.3565
2021-03-15,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,2520.0,23.0032
2021-03-15,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,cereals and tubers,Millet (finger),90 KG,actual,Wholesale,KES,6450.0,58.8772
2021-03-15,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,cereals and tubers,"Potatoes (Irish, red)",50 KG,actual,Wholesale,KES,1875.0,17.1155
2021-03-15,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,cereals and tubers,Sorghum (red),90 KG,actual,Wholesale,KES,4500.0,41.0771
2021-03-15,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,7350.0,67.0927
2021-03-15,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,pulses and nuts,Cowpeas,90 KG,actual,Wholesale,KES,9000.0,82.1543
2021-03-15,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,3675.0,33.5463
2021-03-15,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,vegetables and fruits,Spinach,KG,actual,Wholesale,KES,36.0,0.3286
2021-03-15,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,3200.0,29.2104
2021-03-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),-2.09913,36.79296,cereals and tubers,"Potatoes (Irish, red)",50 KG,actual,Wholesale,KES,1102.0,10.0593
2021-03-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),-2.09913,36.79296,pulses and nuts,Beans (dolichos),90 KG,actual,Wholesale,KES,7002.0,63.916
2021-03-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),-2.09913,36.79296,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,6300.0,57.508
2021-03-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),-2.09913,36.79296,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,1000.0,9.1283
2021-03-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),-2.09913,36.79296,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,390.0,3.56
2021-03-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),-2.09913,36.79296,vegetables and fruits,Spinach,KG,actual,Wholesale,KES,20.0,0.1826
2021-03-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),-2.09913,36.79296,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,2773.0,25.3126
2021-03-15,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize,KG,actual,Wholesale,KES,27.62,0.2521
2021-03-15,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,2426.0,22.1451
2021-03-15,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,cereals and tubers,Millet (finger),90 KG,actual,Wholesale,KES,3962.0,36.1661
2021-03-15,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,cereals and tubers,"Rice (imported, Pakistan)",50 KG,actual,Wholesale,KES,5080.0,46.3715
2021-03-15,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,cereals and tubers,Sorghum (red),90 KG,actual,Wholesale,KES,4045.0,36.9238
2021-03-15,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,KES,4500.0,41.0771
2021-03-15,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,pulses and nuts,Beans (dolichos),90 KG,actual,Wholesale,KES,6739.0,61.5153
2021-03-15,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,6750.0,61.6157
2021-03-15,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,7200.0,65.7234
2021-03-15,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,744.0,6.7914
2021-03-15,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,416.0,3.7974
2021-03-15,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,vegetables and fruits,Spinach,KG,actual,Wholesale,KES,14.0,0.1278
2021-03-15,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,3584.0,32.7157
2021-03-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,KG,actual,Wholesale,KES,25.18,0.2299
2021-03-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,3600.0,32.8617
2021-03-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,"Potatoes (Irish, red)",50 KG,actual,Wholesale,KES,2000.0,18.2565
2021-03-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Sorghum (red),90 KG,actual,Wholesale,KES,6750.0,61.6157
2021-03-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,KES,3600.0,32.8617
2021-03-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,8100.0,73.9388
2021-03-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,9900.0,90.3697
2021-03-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,11700.0,106.8005
2021-03-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,3255.0,29.7125
2021-03-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,vegetables and fruits,Cowpea leaves,KG,actual,Wholesale,KES,17.0,0.1552
2021-03-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,1306.0,11.9215
2021-03-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,677.0,6.1798
2021-03-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,vegetables and fruits,Spinach,KG,actual,Wholesale,KES,26.0,0.2373
2021-03-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,3563.0,32.524
2021-03-15,Rift Valley,West Pokot,Lomut (West Pokot),1.4352,35.5744,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,2304.0,21.0315
2021-03-15,Rift Valley,West Pokot,Makutano (West Pokot),1.253093,35.076653,cereals and tubers,Millet (finger),90 KG,actual,Wholesale,KES,6480.0,59.1511
2021-03-15,Rift Valley,West Pokot,Makutano (West Pokot),1.253093,35.076653,pulses and nuts,Beans (dolichos),90 KG,actual,Wholesale,KES,9000.0,82.1543
2021-03-15,Rift Valley,West Pokot,Makutano (West Pokot),1.253093,35.076653,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,9000.0,82.1543
2021-03-15,Rift Valley,West Pokot,Makutano (West Pokot),1.253093,35.076653,pulses and nuts,Cowpeas,90 KG,actual,Wholesale,KES,10800.0,98.5851
2021-03-15,Rift Valley,West Pokot,Makutano (West Pokot),1.253093,35.076653,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,1070.0,9.7672
2021-04-15,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,500.0,4.6751
2021-04-15,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,780.0,7.2931
2021-04-15,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,4480.0,41.8887
2021-04-15,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,cereals and tubers,"Potatoes (Irish, red)",50 KG,actual,Wholesale,KES,1450.0,13.5577
2021-04-15,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,1385.0,12.95
2021-04-15,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,cereals and tubers,Rice (aromatic),50 KG,actual,Wholesale,KES,6000.0,56.101
2021-04-15,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,pulses and nuts,Beans (dolichos),90 KG,actual,Wholesale,KES,6480.0,60.5891
2021-04-15,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,7074.0,66.1431
2021-04-15,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,pulses and nuts,Beans (mung),90 KG,actual,Wholesale,KES,8370.0,78.2609
2021-04-15,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,pulses and nuts,Cowpeas,90 KG,actual,Wholesale,KES,6498.0,60.7574
2021-04-15,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,5620.0,52.5479
2021-04-15,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,vegetables and fruits,Cowpea leaves,KG,actual,Wholesale,KES,46.0,0.4301
2021-04-15,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,6550.0,61.2436
